customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment
C01767,2026-02-25,Mombasa,Salaried,Permanent,M,43,Tier2,445,1,Personal_Loan,303791.82,,,0.2301,24,0.0,5.0,707.8,1,4,15,3,24642.66,122331.89,144530.84,24,6,2,0,0,5
C01768,2026-02-25,Nairobi,SME_Services,Self_Employed,F,42,Tier1,423,1,Overdraft,6191.57,523652.55,0.0119,0.2443,0,0.0,5.0,419.6,1,1,41,4,26808.54,176967.07,145071.75,21,5,1,1,0,230
C01769,2026-02-25,Nairobi,SME_Services,Self_Employed,M,24,Tier2,482,0,Overdraft,9251.92,130958.45,0.1819,0.239,0,236230.14,0.05,551.0,4,2,0,0,2256.92,11198.2,4825.4,6,3,2,0,0,14
C01771,2026-02-25,Nyeri,Construction,Micro_Enterprise,M,36,Tier2,216,1,Personal_Loan,249661.45,,,0.1581,18,541219.06,0.4613,629.7,1,1,26,5,5515.3,35208.2,39383.27,18,7,0,1,1,202
C01776,2026-02-25,Nakuru,SME_Trade,Self_Employed,F,26,Tier2,160,0,Personal_Loan,432652.68,,,0.2082,12,353148.66,1.2251,562.7,3,1,0,2,18426.4,143554.4,91882.8,16,3,0,0,0,7
C01780,2026-02-25,Kakamega,SME_Trade,Micro_Enterprise,M,51,Tier2,452,0,Overdraft,288216.62,424882.45,0.6201,0.1998,0,58566.51,4.9212,784.0,1,1,2,0,8524.63,54601.42,68282.31,23,2,2,0,0,20
C01785,2026-02-25,Nairobi,Salaried,Permanent,M,53,Tier1,461,1,Personal_Loan,0.0,,,0.1597,24,649399.73,0.05,613.4,1,0,22,1,16359.13,78775.73,36756.56,26,6,0,0,0,32
C01787,2026-02-25,Nairobi,Agribusiness,Micro_Enterprise,F,29,Tier2,414,1,SME_Loan,768980.43,,,0.1342,12,177638.21,4.3289,619.2,1,0,4,4,0.0,0.0,0.0,24,3,0,0,0,30
C01788,2026-02-25,Kiambu,Agribusiness,Self_Employed,M,25,Tier1,459,0,Overdraft,79349.56,318005.12,0.159,0.2085,0,188138.97,0.4218,622.4,3,1,0,2,0.0,0.0,0.0,14,4,1,0,0,28
C01795,2026-02-25,Nyeri,Salaried,Contract,F,42,Tier2,425,1,Credit_Card,98264.3,335955.82,0.2765,0.303,0,,,524.2,2,0,0,0,17249.23,67212.84,52370.47,30,9,0,0,0,34
C01796,2026-02-25,Nyeri,Transport,Self_Employed,M,30,Tier1,480,0,Personal_Loan,541256.41,,,0.2603,36,337076.6,1.6057,674.7,1,1,11,4,0.0,0.0,0.0,17,3,4,0,0,31
C01797,2026-02-25,Mombasa,SME_Services,Micro_Enterprise,M,64,Tier1,471,0,Overdraft,33046.28,485085.65,0.053,0.2584,0,91758.16,0.3601,502.4,2,1,33,5,13118.56,101203.42,78098.57,26,4,2,0,0,8
C01798,2026-02-25,Mombasa,SME_Trade,Micro_Enterprise,M,29,Tier2,399,1,Personal_Loan,231957.49,,,0.1417,18,456245.98,0.5084,371.9,1,1,46,5,4931.94,25318.3,22700.59,20,2,3,1,0,164
C01800,2026-02-25,Nairobi,SME_Trade,Self_Employed,M,44,Tier1,532,1,SME_Loan,638545.76,,,0.1872,24,280372.47,2.2775,740.3,3,1,3,1,0.0,19758.03,24432.43,12,3,1,0,0,11
C01803,2026-02-25,Mombasa,Hospitality,Micro_Enterprise,F,41,Tier2,451,1,Personal_Loan,616515.67,,,0.213,24,,,638.9,1,0,1,3,737.78,5832.92,4884.59,17,1,1,0,0,22
C01806,2026-02-25,Mombasa,Hospitality,Self_Employed,M,23,Tier1,524,0,Personal_Loan,40870.58,,,0.3031,36,193985.44,0.2107,683.3,1,2,0,1,0.0,0.0,0.0,16,4,1,1,0,27
C01807,2026-02-25,Meru,SME_Trade,Self_Employed,M,21,Tier3,505,0,SME_Loan,608952.02,,,0.159,24,761370.02,0.7998,550.6,2,1,16,6,1346.04,19401.24,23680.42,26,8,1,0,0,183
C01810,2026-02-25,Kisumu,Transport,Self_Employed,M,64,Tier2,509,0,SME_Loan,523861.26,,,0.2095,12,152226.28,3.4413,651.9,2,0,0,0,3676.32,24029.12,22646.75,19,4,1,0,0,21
C01811,2026-02-25,Nairobi,Salaried,Permanent,M,32,Tier1,353,1,Credit_Card,133262.22,174886.77,0.7365,0.2525,0,,,421.7,1,0,34,2,3458.63,64517.33,60443.26,31,2,0,0,0,25
C01815,2026-02-25,Mombasa,SME_Services,Self_Employed,M,60,Tier2,434,0,SME_Loan,808922.88,,,0.2336,24,158591.64,5.0,300.0,2,3,85,4,17829.08,83494.83,85973.24,16,4,0,1,0,229
C01817,2026-02-25,Kiambu,Salaried,Contract,M,31,Tier1,439,1,Personal_Loan,486935.12,,,0.1821,12,665647.55,0.7315,641.0,1,2,0,0,1714.43,42853.58,57918.92,29,0,3,0,0,5
C01818,2026-02-25,Nyeri,Transport,Micro_Enterprise,M,32,Tier2,402,0,SME_Loan,708793.89,,,0.2551,12,647318.71,1.095,560.8,3,1,58,2,15778.83,63132.62,65318.29,19,6,1,0,0,15
C01820,2026-02-25,Kiambu,Hospitality,Micro_Enterprise,F,34,Tier2,525,0,Personal_Loan,288996.35,,,0.1985,12,469450.07,0.6156,768.2,2,0,1,2,18513.46,119513.05,113226.29,24,2,0,0,0,12
C01823,2026-02-25,Mombasa,SME_Trade,Self_Employed,F,34,Tier2,350,0,Personal_Loan,481534.73,,,0.2235,18,508764.49,0.9465,651.7,1,1,0,0,8377.17,69564.78,59611.49,17,7,1,0,0,14
C01824,2026-02-25,Nakuru,SME_Trade,Self_Employed,F,60,Tier2,430,0,Personal_Loan,282119.16,,,0.3329,18,444101.83,0.6353,411.4,1,1,30,2,2293.36,78359.01,56250.49,23,4,0,0,0,33
C01825,2026-02-25,Machakos,Transport,Self_Employed,F,55,Tier2,398,1,Personal_Loan,136085.97,,,0.2599,18,59389.71,2.2914,549.9,1,0,0,1,6149.66,29922.34,28996.79,15,4,2,0,0,20
C01828,2026-02-25,Nyeri,SME_Trade,Self_Employed,F,65,Tier1,512,0,Personal_Loan,435755.39,,,0.1714,36,1197333.06,0.3639,686.4,1,3,0,2,19819.98,91721.04,85160.47,13,1,3,0,0,7
C01830,2026-02-25,Nyeri,Salaried,Permanent,F,65,Tier2,392,1,Personal_Loan,206297.29,,,0.135,36,702743.85,0.2936,621.6,1,2,25,4,12384.84,98835.89,148409.3,25,4,1,0,0,22
C01832,2026-02-25,Meru,SME_Trade,Self_Employed,M,63,Tier3,483,0,Overdraft,83781.92,415648.39,0.2046,0.1887,0,79430.88,1.0548,691.1,2,0,0,1,512.28,1835.5,1656.67,24,5,0,0,0,10
C01833,2026-02-25,Machakos,SME_Trade,Self_Employed,F,47,Tier2,414,0,Personal_Loan,160633.47,,,0.2524,18,0.0,5.0,453.9,1,0,31,6,15276.36,74044.44,48577.11,23,6,0,1,1,182
C01836,2026-02-25,Machakos,Agribusiness,Self_Employed,M,27,Tier3,444,0,Personal_Loan,342847.99,,,0.3066,12,696389.56,0.4923,634.4,1,2,9,6,3533.77,19707.52,21570.06,28,5,3,0,0,22
C01837,2026-02-25,Machakos,SME_Services,Self_Employed,F,63,Tier3,493,1,Overdraft,152529.82,263728.07,0.6386,0.3027,0,0.0,5.0,434.5,1,0,4,5,12330.41,79265.95,50610.48,30,1,1,0,0,20
C01838,2026-02-25,Nairobi,Other,Self_Employed,M,34,Tier1,489,0,SME_Loan,445363.39,,,0.219,36,344611.41,1.2924,566.8,5,0,0,0,7583.29,31733.31,11686.79,19,3,1,0,0,16
C01840,2026-02-25,Mombasa,SME_Services,Self_Employed,F,45,Tier1,469,0,Overdraft,0.0,325814.23,0.0342,0.2094,0,195289.7,0.05,639.2,1,1,0,0,19501.9,104130.35,128389.45,24,5,3,0,0,27
C01841,2026-02-25,Kisumu,Salaried,Permanent,M,40,Tier2,493,1,Overdraft,7654.4,209029.29,0.0682,0.2716,0,,,694.5,1,1,13,5,20731.41,116508.18,122735.47,27,8,0,0,0,28
C01842,2026-02-25,Nakuru,Transport,Self_Employed,F,25,Tier2,443,1,Personal_Loan,273160.25,,,0.2601,18,405810.9,0.6731,691.4,1,0,36,3,8518.47,34292.81,41511.85,20,3,2,0,0,19
C01844,2026-02-25,Machakos,SME_Trade,Micro_Enterprise,F,59,Tier2,536,0,Personal_Loan,277382.65,,,0.2795,36,940928.88,0.2948,669.2,3,1,2,1,13298.47,92294.82,122444.86,24,6,2,0,0,19
C01845,2026-02-25,Kiambu,Transport,Self_Employed,F,54,Tier3,433,0,SME_Loan,919561.55,,,0.1468,24,641616.64,1.4332,680.2,2,1,24,2,8053.86,56133.54,45954.21,25,6,0,0,0,7
C01848,2026-02-25,Mombasa,SME_Trade,Self_Employed,M,45,Tier3,442,0,Personal_Loan,468036.72,,,0.1968,18,524436.91,0.8925,606.8,1,0,18,3,669.76,21316.69,24293.28,29,3,0,0,0,18
C01849,2026-02-25,Nairobi,Salaried,Contract,M,44,Tier1,480,1,Personal_Loan,641721.3,,,0.2225,24,46262.89,5.0,623.4,1,3,0,1,329.36,130908.51,110497.58,42,6,0,0,0,29
C01850,2026-02-25,Nairobi,Construction,Self_Employed,F,28,Tier2,487,0,Personal_Loan,315728.86,,,0.1859,12,1123289.85,0.2811,677.7,1,0,0,2,7556.7,39888.04,36862.99,17,7,1,0,0,20
C01852,2026-02-25,Nairobi,Agribusiness,Self_Employed,F,32,Tier1,530,0,Personal_Loan,224528.34,,,0.2583,36,600906.56,0.3736,530.1,1,1,31,3,9223.58,83858.72,86685.21,23,2,0,0,0,24
C01854,2026-02-25,Nairobi,Transport,Micro_Enterprise,F,28,Tier1,502,0,Personal_Loan,557879.57,,,0.2353,36,500689.74,1.1142,663.6,1,2,0,0,6883.41,39423.09,35127.38,12,6,0,0,0,29
C01855,2026-02-25,Nairobi,SME_Trade,Micro_Enterprise,M,25,Tier1,502,0,Credit_Card,159501.76,102302.42,1.4115,0.2732,0,,,611.6,2,1,11,4,11009.34,136137.19,116672.89,16,3,1,0,0,26
C01856,2026-02-25,Nairobi,Salaried,Permanent,F,59,Tier2,517,1,Personal_Loan,68068.18,,,0.2549,18,607086.27,0.1121,528.6,1,0,6,4,21909.07,160349.4,189990.68,29,7,0,0,0,30
C01859,2026-02-25,Mombasa,Hospitality,Self_Employed,F,44,Tier2,373,0,Personal_Loan,359126.17,,,0.214,24,412910.08,0.8697,511.6,1,1,35,6,5202.36,26890.16,9521.28,17,2,1,0,0,15
C01863,2026-02-25,Kiambu,Construction,Self_Employed,M,59,Tier2,517,0,Personal_Loan,0.0,,,0.3004,12,0.0,0.05,687.8,3,2,6,5,7937.51,51328.69,39357.34,16,3,0,0,0,11
C01870,2026-02-25,Kiambu,Agribusiness,Self_Employed,M,55,Tier1,437,1,Overdraft,190823.31,177200.28,1.0027,0.2191,0,132984.75,1.4349,674.5,2,0,0,0,0.0,0.0,0.0,12,3,3,0,0,17
C01875,2026-02-25,Nairobi,SME_Trade,Micro_Enterprise,M,39,Tier3,494,0,Overdraft,55154.8,313154.52,0.2215,0.2431,0,101267.45,0.5446,569.3,1,1,9,3,5404.06,60297.45,67359.91,33,6,2,0,0,34
C01881,2026-02-25,Kisumu,Salaried,Contract,F,38,Tier2,404,1,SME_Loan,795537.6,,,0.2072,36,623405.17,1.2761,538.8,3,2,0,0,10013.99,51928.24,27147.78,25,3,1,0,0,26
C01883,2026-02-25,Nairobi,Other,Micro_Enterprise,M,29,Tier1,512,0,Personal_Loan,51442.64,,,0.224,18,329871.19,0.1559,575.4,2,1,5,6,429.96,9375.62,13050.52,22,2,2,0,1,215
C01884,2026-02-25,Kisumu,SME_Services,Self_Employed,F,59,Tier3,504,0,Personal_Loan,110892.08,,,0.2315,18,567442.48,0.1954,624.5,1,4,2,1,19675.83,312649.27,238683.32,25,4,1,0,0,22
C01885,2026-02-25,Mombasa,SME_Services,Micro_Enterprise,M,48,Tier3,506,1,Personal_Loan,251928.5,,,0.2476,12,199650.66,1.2618,615.3,1,0,51,5,10034.29,74348.29,47654.03,21,6,1,0,0,32
C01886,2026-02-25,Kiambu,Salaried,Permanent,F,29,Tier2,471,1,Personal_Loan,281252.17,,,0.2484,12,,,517.4,1,0,2,3,3300.31,17318.76,20454.98,27,6,0,0,0,12
C01887,2026-02-25,Nairobi,Other,Self_Employed,M,50,Tier1,365,0,SME_Loan,282161.79,,,0.2061,24,139908.35,2.0168,639.9,3,0,6,4,16305.28,81156.69,90665.13,15,3,1,0,0,32
C01888,2026-02-25,Nairobi,Construction,Micro_Enterprise,F,39,Tier1,432,1,SME_Loan,665497.4,,,0.1346,36,844513.47,0.788,570.1,2,1,5,3,15821.43,70815.74,69448.97,23,4,1,0,0,18
C01893,2026-02-25,Machakos,Transport,Micro_Enterprise,M,60,Tier2,465,0,Personal_Loan,234436.32,,,0.1806,24,,,613.5,2,1,8,5,0.0,0.0,0.0,19,5,1,0,0,12
C01900,2026-02-25,Uasin Gishu,Salaried,Contract,M,36,Tier2,508,1,Credit_Card,72454.05,147820.72,0.5325,0.3512,0,,,490.2,1,1,33,4,0.0,0.0,0.0,24,5,0,0,1,226
C01901,2026-02-25,Nakuru,Agribusiness,Self_Employed,F,45,Tier1,480,1,Overdraft,135114.33,116134.19,0.8773,0.2452,0,325157.97,0.4155,804.1,1,1,0,0,1401.19,7738.54,5501.8,23,1,2,0,0,20
C01904,2026-02-25,Nakuru,Salaried,Permanent,F,32,Tier3,410,1,Personal_Loan,317585.2,,,0.1985,18,816904.63,0.3888,509.9,2,1,1,3,19605.74,96773.12,81173.43,41,10,1,0,0,11
C01907,2026-02-25,Meru,Agribusiness,Micro_Enterprise,F,34,Tier2,365,1,Personal_Loan,21029.22,,,0.1874,36,412914.08,0.0509,554.0,1,1,3,1,28112.84,135230.68,143529.6,20,5,0,0,0,25
C01910,2026-02-25,Nairobi,SME_Trade,Micro_Enterprise,F,63,Tier1,436,0,Credit_Card,112431.84,117805.31,0.8713,0.4138,0,,,546.4,1,1,8,3,17532.77,75906.16,85678.12,20,6,2,1,0,17
C01911,2026-02-25,Uasin Gishu,Salaried,Permanent,F,24,Tier2,506,1,Personal_Loan,261994.22,,,0.2332,36,467790.62,0.5601,565.1,2,0,15,5,15083.17,130177.47,160999.52,36,4,0,0,0,6
C01914,2026-02-25,Machakos,Agribusiness,Micro_Enterprise,M,55,Tier2,477,1,Personal_Loan,181490.87,,,0.2216,12,388844.55,0.4667,633.6,2,0,0,3,25273.41,101393.52,21539.75,19,2,1,0,0,32
C01915,2026-02-25,Kakamega,Salaried,Permanent,F,35,Tier1,294,1,Overdraft,207118.74,303491.83,0.6454,0.2704,0,0.0,5.0,561.6,2,0,3,1,31489.3,211941.13,265240.72,26,4,0,0,0,6
C01917,2026-02-25,Kiambu,Salaried,Permanent,F,33,Tier2,438,1,Overdraft,183874.39,283945.35,0.7448,0.2283,0,259915.72,0.7074,638.5,1,0,20,5,8456.41,78887.16,76035.75,30,8,0,0,0,27
C01920,2026-02-25,Nairobi,Salaried,Permanent,M,44,Tier2,498,1,Personal_Loan,330186.9,,,0.2215,36,949048.34,0.3479,601.0,1,0,26,4,48031.58,214656.87,106236.02,16,5,0,0,0,21
C01922,2026-02-25,Nakuru,Transport,Self_Employed,M,45,Tier2,531,0,SME_Loan,396919.49,,,0.2113,48,381333.12,1.0409,654.0,3,2,0,0,959.05,6798.65,4370.19,23,2,2,0,0,20
C01925,2026-02-25,Mombasa,Hospitality,Self_Employed,M,37,Tier2,460,1,Personal_Loan,93689.37,,,0.1818,18,585181.59,0.1601,693.5,1,2,0,0,6282.2,30527.9,34849.49,23,4,1,0,0,7
C01928,2026-02-25,Nyeri,Agribusiness,Micro_Enterprise,M,26,Tier2,471,0,Overdraft,256080.78,419978.59,0.6086,0.1898,0,199580.39,1.2831,562.1,1,1,30,4,4937.57,46913.34,39439.45,18,2,2,0,0,19
C01929,2026-02-25,Kakamega,Salaried,Permanent,F,29,Tier2,408,1,Overdraft,152017.49,232995.76,0.6236,0.1768,0,183693.19,0.8276,714.5,1,0,10,3,7216.29,29446.35,28698.77,24,6,3,0,0,27
C01931,2026-02-25,Nairobi,SME_Trade,Self_Employed,M,25,Tier3,401,0,Overdraft,145106.31,399254.43,0.3483,0.2238,0,112579.0,1.2889,592.0,1,0,0,0,5640.3,74256.81,80361.34,23,2,1,0,0,34
C01932,2026-02-25,Kisumu,Transport,Micro_Enterprise,F,42,Tier2,441,1,Overdraft,149851.29,238439.57,0.6796,0.2601,0,80989.06,1.8503,601.9,2,0,0,0,2968.32,30314.71,20900.23,16,5,2,1,0,5
C01934,2026-02-25,Mombasa,Transport,Self_Employed,M,63,Tier3,539,1,Overdraft,367945.54,201049.71,1.8,0.1788,0,10207.72,5.0,739.5,1,0,0,0,12260.75,31033.56,29128.36,18,5,0,0,0,17
C01941,2026-02-25,Nakuru,Construction,Self_Employed,F,28,Tier1,494,0,Overdraft,11876.26,362853.37,0.0434,0.1584,0,13755.09,0.8634,746.7,3,1,0,0,4954.59,23575.53,11446.49,14,4,0,0,0,20
C01942,2026-02-25,Nairobi,SME_Trade,Micro_Enterprise,M,32,Tier1,428,0,Overdraft,74514.09,253876.09,0.3072,0.2491,0,22071.3,3.3761,580.9,1,1,19,5,599.12,89514.0,82428.09,17,5,1,0,0,12
C01943,2026-02-25,Nakuru,Salaried,Permanent,F,60,Tier3,483,1,Overdraft,0.0,393101.79,0.0,0.1258,0,63408.32,0.05,732.8,3,1,3,5,38919.58,168258.44,109100.49,35,5,0,0,0,11
C01944,2026-02-25,Nakuru,Salaried,Contract,M,22,Tier2,484,1,Overdraft,78344.82,229408.53,0.3145,0.2847,0,161857.12,0.484,574.4,1,2,0,2,1950.89,241614.61,212258.32,20,7,0,0,0,6
C01946,2026-02-25,Nyeri,Salaried,Permanent,F,26,Tier3,439,1,SME_Loan,521264.38,,,0.1228,36,353783.29,1.4734,714.8,1,1,0,0,7437.73,28199.67,15770.7,38,3,1,1,0,15
C01948,2026-02-25,Kakamega,SME_Services,Self_Employed,F,62,Tier2,525,0,Personal_Loan,288484.26,,,0.2058,12,677338.16,0.4259,521.4,1,0,0,4,473.05,3751.25,2853.16,16,5,1,0,0,30
C01949,2026-02-25,Kiambu,Construction,Micro_Enterprise,F,21,Tier2,460,0,Personal_Loan,16302.23,,,0.1863,12,,,566.3,2,2,15,2,39794.1,191413.03,98803.53,22,1,2,0,0,34
C01950,2026-02-25,Kiambu,Transport,Self_Employed,F,35,Tier2,436,0,Personal_Loan,42108.57,,,0.2475,12,483032.7,0.0872,452.4,1,2,28,3,0.0,82513.71,47113.74,27,2,1,0,1,160
C01951,2026-02-25,Mombasa,Agribusiness,Self_Employed,M,62,Tier2,472,0,Personal_Loan,334471.98,,,0.1958,36,213765.23,1.5647,607.7,1,0,13,6,631.54,6500.21,5102.01,22,8,0,0,0,10
C01952,2026-02-25,Mombasa,SME_Trade,Micro_Enterprise,F,48,Tier3,520,1,SME_Loan,720921.75,,,0.2563,24,286477.62,2.5165,648.1,1,2,18,3,8856.81,57399.07,59078.3,15,5,0,0,0,6
C01953,2026-02-25,Nairobi,Salaried,Contract,M,24,Tier1,471,1,Personal_Loan,305634.75,,,0.2055,36,197665.33,1.5462,583.3,1,4,6,6,0.0,0.0,0.0,20,4,0,0,0,23
C01954,2026-02-25,Nyeri,SME_Services,Micro_Enterprise,M,41,Tier1,485,0,SME_Loan,488903.3,,,0.2222,24,204021.65,2.3963,611.9,4,2,7,6,26715.96,69731.33,76133.97,25,4,2,0,0,24
C01958,2026-02-25,Nairobi,SME_Services,Micro_Enterprise,M,44,Tier1,428,0,Overdraft,4753.04,366829.19,0.029,0.1508,0,90674.86,0.0524,653.5,1,1,1,3,17240.88,62360.38,50811.32,21,6,2,0,0,5
C01959,2026-02-25,Nairobi,SME_Services,Self_Employed,F,50,Tier3,449,1,SME_Loan,635396.16,,,0.2547,24,0.0,5.0,744.0,2,0,0,0,20892.25,177402.24,137422.99,21,3,1,0,0,28
C01961,2026-02-25,Nakuru,Transport,Micro_Enterprise,M,58,Tier3,489,1,SME_Loan,490577.15,,,0.2191,24,141521.5,3.4664,553.5,1,1,22,5,3972.95,15560.86,16001.59,30,5,0,0,0,33
C01965,2026-02-25,Machakos,SME_Services,Self_Employed,M,57,Tier2,442,1,Personal_Loan,309887.63,,,0.2427,36,489906.39,0.6325,609.3,2,2,12,3,14331.65,63138.22,65458.6,24,0,0,0,1,190
C01966,2026-02-25,Nairobi,Salaried,Permanent,M,54,Tier2,499,1,SME_Loan,834097.34,,,0.2141,48,25226.71,5.0,636.6,3,0,0,0,6672.5,171894.67,186185.07,24,5,0,0,0,10
C01968,2026-02-25,Kiambu,Agribusiness,Micro_Enterprise,M,42,Tier2,495,0,Overdraft,50806.84,213721.99,0.3167,0.3709,0,114833.8,0.4424,655.9,1,0,17,2,2265.23,21118.28,29354.25,21,5,0,0,0,12
C01970,2026-02-25,Nairobi,SME_Services,Self_Employed,M,27,Tier2,452,0,SME_Loan,544855.48,,,0.2617,12,531455.01,1.0252,692.6,3,0,1,0,20093.33,191698.92,132844.0,21,5,2,0,0,26
C01972,2026-02-25,Nairobi,Salaried,Permanent,M,62,Tier1,465,1,Overdraft,97836.57,391335.96,0.312,0.2426,0,104097.94,0.9399,649.8,1,1,5,6,13095.54,119166.62,134476.34,19,5,0,1,1,152
C01974,2026-02-25,Nairobi,Salaried,Contract,F,36,Tier2,447,1,SME_Loan,784300.6,,,0.2542,36,462378.23,1.6962,518.6,2,2,5,0,8631.07,109520.56,157438.91,20,6,1,0,0,18
C01975,2026-02-25,Kiambu,Other,Self_Employed,M,46,Tier2,315,0,Personal_Loan,73282.05,,,0.1652,12,1195166.9,0.0613,364.6,1,0,3,1,2308.85,25926.65,27453.52,15,3,2,0,0,25
C01976,2026-02-25,Nairobi,Other,Micro_Enterprise,M,23,Tier2,540,1,Overdraft,296190.67,325476.92,0.8022,0.2298,0,113170.77,2.6172,673.1,1,2,0,0,23371.96,177954.41,143290.84,19,2,1,0,0,12
C01977,2026-02-25,Nairobi,Agribusiness,Self_Employed,M,62,Tier1,496,0,SME_Loan,363705.22,,,0.2199,24,134721.82,2.6997,585.0,1,2,0,0,14337.19,83129.57,25107.94,21,6,0,0,0,17
C01982,2026-02-25,Nairobi,Salaried,Permanent,M,49,Tier1,518,1,Overdraft,28380.74,259367.27,0.0521,0.2182,0,109288.32,0.2597,595.6,2,0,18,3,9853.54,75346.25,86067.98,24,6,1,0,0,15
C01983,2026-02-25,Nairobi,Agribusiness,Micro_Enterprise,M,23,Tier2,447,0,Personal_Loan,310188.73,,,0.2352,36,373698.72,0.8301,642.7,3,1,0,5,3383.95,17111.59,12850.45,13,7,1,0,0,28
C01986,2026-02-25,Machakos,SME_Trade,Self_Employed,M,56,Tier3,255,0,SME_Loan,292159.4,,,0.1745,24,415408.87,0.7033,570.5,1,2,11,4,4471.45,32914.05,29567.7,19,2,0,0,0,31
C01988,2026-02-25,Uasin Gishu,SME_Trade,Self_Employed,M,30,Tier2,497,0,Personal_Loan,144502.43,,,0.2127,24,873275.54,0.1655,641.7,3,1,0,0,2062.7,7929.55,6768.5,17,5,0,1,0,24
C01989,2026-02-25,Nakuru,Agribusiness,Micro_Enterprise,M,30,Tier2,356,0,Personal_Loan,370708.17,,,0.3209,18,650250.4,0.5701,651.3,1,0,8,5,0.0,32671.99,26704.83,13,2,0,0,0,19
C01995,2026-02-25,Kisumu,Agribusiness,Self_Employed,F,54,Tier2,312,0,Personal_Loan,190746.22,,,0.2725,24,413945.02,0.4608,579.8,1,0,0,0,0.0,0.0,0.0,15,8,1,0,0,33
C02000,2026-02-25,Uasin Gishu,Salaried,Permanent,F,33,Tier2,443,1,Personal_Loan,272200.34,,,0.2734,36,402517.56,0.6762,515.5,2,1,3,5,5553.38,73460.72,78244.25,31,5,0,0,0,12
C02002,2026-02-25,Nakuru,Salaried,Permanent,M,23,Tier2,420,1,Overdraft,255281.91,190179.71,1.4937,0.1663,0,,,465.4,2,0,35,6,19272.49,196462.11,160129.34,28,5,1,0,0,29
C02003,2026-02-25,Meru,Agribusiness,Micro_Enterprise,F,38,Tier3,442,1,Personal_Loan,422637.78,,,0.2368,18,132650.86,3.1861,638.3,1,0,13,3,1199.53,13879.67,16256.92,25,0,2,0,0,34
C02005,2026-02-25,Nakuru,SME_Services,Micro_Enterprise,M,56,Tier2,439,0,Personal_Loan,545878.05,,,0.2378,36,226075.09,2.4146,676.2,2,2,0,1,1433.29,11568.22,11011.4,14,3,1,0,0,29
C02010,2026-02-25,Nairobi,Construction,Micro_Enterprise,F,49,Tier1,424,1,Personal_Loan,342907.76,,,0.2005,18,500979.13,0.6845,391.8,2,0,43,2,0.0,60451.01,78321.2,18,8,2,0,0,16
C02011,2026-02-25,Kakamega,Salaried,Permanent,M,43,Tier2,439,1,Personal_Loan,112619.14,,,0.2595,24,652576.99,0.1726,737.8,1,1,0,1,11525.89,51403.64,47673.05,23,4,1,0,0,6
C02013,2026-02-25,Nakuru,Salaried,Permanent,F,27,Tier3,495,1,SME_Loan,1030640.69,,,0.1254,36,0.0,5.0,521.8,1,0,2,0,44691.88,199341.58,229585.96,41,4,1,0,0,28
C02014,2026-02-25,Nairobi,Transport,Self_Employed,F,62,Tier2,481,0,Overdraft,506266.0,93651.0,1.8,0.2349,0,114994.34,4.4025,650.1,1,1,8,4,2728.93,47054.21,35968.98,13,6,3,0,0,8
C02016,2026-02-25,Nairobi,Salaried,Permanent,M,35,Tier2,476,1,Personal_Loan,208113.47,,,0.2499,36,770455.92,0.2701,669.3,1,1,0,4,0.0,97736.52,123454.33,32,11,0,0,0,6
C02018,2026-02-25,Uasin Gishu,SME_Trade,Micro_Enterprise,F,53,Tier2,447,0,Personal_Loan,205479.79,,,0.1911,24,962183.83,0.2136,696.8,4,1,1,0,13449.92,122245.64,137551.1,18,4,1,0,0,27
C02024,2026-02-25,Nairobi,SME_Services,Micro_Enterprise,M,47,Tier1,407,0,Personal_Loan,324353.05,,,0.2407,12,253073.15,1.2817,588.2,1,0,0,0,7971.94,43007.16,40671.92,8,3,0,0,0,29
C02025,2026-02-25,Kiambu,Salaried,Permanent,M,24,Tier3,427,1,Personal_Loan,442118.15,,,0.1651,12,408930.41,1.0812,700.7,1,0,0,0,0.0,27642.04,13399.53,32,2,0,0,0,19
C02028,2026-02-25,Kiambu,SME_Trade,Self_Employed,F,63,Tier2,523,1,Personal_Loan,369133.0,,,0.3036,36,239545.21,1.541,623.9,1,0,29,6,3709.98,47102.46,55737.91,15,7,1,0,0,20
C02029,2026-02-25,Uasin Gishu,Agribusiness,Micro_Enterprise,M,44,Tier1,469,0,Personal_Loan,560907.33,,,0.2346,36,,,543.7,1,1,13,3,28890.4,180753.11,193694.22,15,3,0,0,0,32
C02030,2026-02-25,Kiambu,SME_Trade,Self_Employed,M,36,Tier2,445,1,SME_Loan,764030.93,,,0.1627,36,690323.34,1.1068,691.7,3,2,0,1,4914.85,36490.24,44234.73,24,3,0,0,0,29
C02034,2026-02-25,Nairobi,Salaried,Permanent,F,51,Tier3,402,1,SME_Loan,75102.62,,,0.2649,24,158232.07,0.4746,689.1,3,1,0,0,23007.91,108892.2,79082.42,31,7,2,0,0,21
